Unnamed: 0;y;x;year;month;pm10;o3;co;t2;ws;wd;rn;Codigo localidad;MuertesxPM25;Poblacion;RF;pm25
27140.0;5.0;10.0;2016.0;5.0;35.366;12.085;0.576;14.848;1.219;152.873;0.123;11.0;50.0;1128753.0;15.941333333333333;
27141.0;5.0;10.0;2016.0;6.0;33.598;11.25;0.585;14.55;1.298;151.343;0.12;11.0;50.0;1128753.0;14.162500000000001;
27142.0;5.0;10.0;2016.0;7.0;33.594;12.334;0.581;14.498;1.282;151.233;0.108;11.0;40.0;1128753.0;14.389333333333333;
27143.0;5.0;10.0;2016.0;8.0;32.587;12.844;0.617;14.458;1.318;151.301;0.112;11.0;25.0;1128753.0;13.692750000000002;
27144.0;5.0;10.0;2016.0;9.0;33.923;13.051;0.617;14.465;1.304;151.52;0.111;11.0;25.0;1128753.0;14.935083333333331;
27145.0;5.0;10.0;2016.0;10.0;35.408;13.232;0.64;14.622;1.257;154.581;0.122;11.0;15.0;1128753.0;16.30483333333333;
27146.0;5.0;10.0;2016.0;11.0;34.691;12.071;0.618;14.778;1.144;162.267;0.131;11.0;25.0;1128753.0;16.360166666666665;
27147.0;5.0;10.0;2016.0;12.0;35.016;12.349;0.636;14.734;1.134;161.583;0.11;11.0;33.0;1128753.0;16.465833333333332;
27148.0;5.0;10.0;2017.0;1.0;34.583;14.828;0.565;14.538;1.202;156.428;0.101;11.0;114.0;1137868.0;16.213833333333337;
27149.0;5.0;10.0;2017.0;2.0;38.906;15.881;0.633;14.913;1.209;160.022;0.109;11.0;84.0;1137868.0;18.356666666666666;
27150.0;5.0;10.0;2017.0;3.0;38.118;13.31;0.592;14.757;1.196;157.697;0.124;11.0;156.0;1137868.0;18.267666666666667;
27151.0;5.0;10.0;2017.0;4.0;36.302;12.547;0.627;14.753;1.202;154.397;0.123;11.0;41.0;1137868.0;17.031750000000002;
27152.0;5.0;10.0;2017.0;5.0;35.272;10.563;0.637;14.789;1.236;152.395;0.138;11.0;28.0;1137868.0;15.184333333333333;
27153.0;5.0;10.0;2017.0;6.0;33.243;11.24;0.577;14.536;1.291;150.973;0.122;11.0;48.0;1137868.0;13.589916666666667;
27154.0;5.0;10.0;2017.0;7.0;33.948;11.996;0.584;14.503;1.281;149.946;0.111;11.0;62.0;1137868.0;14.474666666666664;
27155.0;5.0;10.0;2017.0;8.0;33.893;14.131;0.547;14.504;1.247;151.322;0.103;11.0;71.0;1137868.0;15.30925;
27156.0;5.0;10.0;2017.0;9.0;35.077;13.424;0.562;14.8;1.187;157.721;0.123;11.0;484.0;1137868.0;16.742833333333333;
27157.0;5.0;10.0;2017.0;10.0;33.996;13.852;0.602;14.521;1.236;154.808;0.107;11.0;35.0;1137868.0;15.404749999999998;
27158.0;5.0;10.0;2017.0;11.0;34.895;12.793;0.565;14.685;1.067;162.861;0.142;11.0;228.0;1137868.0;16.019583333333333;
27159.0;5.0;10.0;2017.0;12.0;35.577;12.215;0.644;14.666;1.122;161.834;0.12;11.0;22.0;1137868.0;16.255166666666668;
27160.0;5.0;10.0;2018.0;1.0;35.423;13.819;0.577;14.265;1.168;157.231;0.116;11.0;359.0;1152387.0;15.496166666666667;
27161.0;5.0;10.0;2018.0;2.0;42.482;17.077;0.645;15.059;1.176;166.904;0.098;11.0;533.0;1152387.0;19.158916666666666;
27162.0;5.0;10.0;2018.0;3.0;38.62;13.427;0.626;14.784;1.193;158.151;0.124;11.0;51.0;1152387.0;18.774416666666667;
27163.0;5.0;10.0;2018.0;4.0;35.961;12.548;0.59;14.644;1.188;151.642;0.129;11.0;91.0;1152387.0;17.30091666666667;
27164.0;5.0;10.0;2018.0;5.0;34.148;11.46;0.556;14.732;1.203;156.182;0.129;11.0;149.0;1152387.0;15.356583333333333;
27165.0;5.0;10.0;2018.0;6.0;32.643;11.503;0.623;14.555;1.25;152.909;0.125;11.0;16.0;1152387.0;13.120333333333333;
27166.0;5.0;10.0;2018.0;7.0;32.279;12.261;0.579;14.455;1.264;150.395;0.108;11.0;40.0;1152387.0;13.034416666666665;
27167.0;5.0;10.0;2018.0;8.0;32.206;14.061;0.59;14.409;1.252;151.779;0.102;11.0;29.0;1152387.0;13.554666666666668;
27168.0;5.0;10.0;2018.0;9.0;33.458;13.891;0.564;14.475;1.242;153.268;0.106;11.0;39.0;1152387.0;15.132916666666665;
27169.0;5.0;10.0;2018.0;10.0;33.509;12.795;0.621;14.74;1.195;158.247;0.113;11.0;30.0;1152387.0;16.646083333333333;
27170.0;5.0;10.0;2018.0;11.0;33.579;12.155;0.615;14.749;1.116;163.076;0.133;11.0;28.0;1152387.0;16.073833333333333;
27171.0;5.0;10.0;2018.0;12.0;33.87;12.08;0.618;14.673;1.124;163.391;0.118;11.0;25.0;1152387.0;16.248916666666666;
27172.0;5.0;10.0;2019.0;1.0;28.579;15.371;0.526;14.722;1.199;185.954;0.101;11.0;47.0;1192644.0;14.252249999999998;
27173.0;5.0;10.0;2019.0;2.0;33.497;16.182;0.602;15.046;1.198;187.582;0.108;11.0;34.0;1192644.0;18.118250000000003;
27174.0;5.0;10.0;2019.0;3.0;32.342;14.196;0.568;14.775;1.177;186.145;0.126;11.0;57.0;1192644.0;16.358583333333332;
27175.0;5.0;10.0;2019.0;4.0;19.994;17.592;0.547;15.308;1.245;186.587;0.132;11.0;32.0;1192644.0;12.699916666666669;
27176.0;5.0;10.0;2019.0;5.0;18.762;12.74;0.571;15.052;1.286;187.804;0.12;11.0;43.0;1192644.0;9.946833333333334;
27177.0;5.0;10.0;2019.0;6.0;17.95;12.247;0.555;14.792;1.306;188.475;0.121;11.0;39.0;1192644.0;8.380791666666665;
27178.0;5.0;10.0;2019.0;7.0;18.922;13.854;0.557;14.749;1.317;187.588;0.106;11.0;117.0;1192644.0;10.509833333333335;
27179.0;5.0;10.0;2019.0;8.0;19.485;15.327;0.527;14.778;1.333;188.908;0.107;11.0;90.0;1192644.0;11.053833333333335;
27180.0;5.0;10.0;2019.0;9.0;19.892;15.687;0.522;14.784;1.336;194.104;0.107;11.0;76.0;1192644.0;11.177;
27181.0;5.0;10.0;2019.0;10.0;20.216;15.152;0.522;14.811;1.304;197.291;0.105;11.0;49.0;1192644.0;11.162666666666667;
27182.0;5.0;10.0;2019.0;11.0;24.159;13.241;0.59;14.86;1.065;195.954;0.181;11.0;606.0;1192644.0;12.185250000000002;
27183.0;5.0;10.0;2019.0;12.0;21.896;14.698;0.521;14.732;1.195;191.357;0.106;11.0;206.0;1192644.0;12.60675;
27184.0;5.0;10.0;2020.0;1.0;26.459;15.685;0.518;14.741;1.17;196.868;0.094;11.0;109.0;1227787.0;14.574416666666666;
27185.0;5.0;10.0;2020.0;2.0;30.59;14.795;0.522;14.85;1.171;198.841;0.12;11.0;80.0;1227787.0;14.171499999999996;
27186.0;5.0;10.0;2020.0;3.0;30.187;13.991;0.521;14.844;1.18;197.422;0.126;11.0;47.0;1227787.0;14.144;
27187.0;5.0;10.0;2020.0;4.0;19.683;17.483;0.522;15.249;1.238;198.669;0.132;11.0;29.0;1227787.0;12.477083333333333;
27188.0;5.0;10.0;2020.0;5.0;18.939;12.748;0.597;15.126;1.291;197.439;0.125;11.0;29.0;1227787.0;9.892000000000001;
27189.0;5.0;10.0;2020.0;6.0;18.094;12.104;0.538;14.789;1.314;199.02;0.124;11.0;29.0;1227787.0;8.591041666666667;
27190.0;5.0;10.0;2020.0;7.0;18.33;12.828;0.559;14.758;1.339;199.841;0.113;11.0;40.0;1227787.0;9.391166666666669;
27191.0;5.0;10.0;2020.0;8.0;19.488;13.761;0.56;14.767;1.334;201.204;0.113;11.0;51.0;1227787.0;10.701500000000003;
27192.0;5.0;10.0;2020.0;9.0;20.903;13.664;0.596;14.751;1.354;203.707;0.129;11.0;27.0;1227787.0;10.382166666666668;
27193.0;5.0;10.0;2020.0;10.0;21.947;14.056;0.578;14.751;1.306;211.882;0.11;11.0;69.0;1227787.0;11.106583333333335;
27194.0;5.0;10.0;2020.0;11.0;24.154;13.076;0.597;14.763;1.052;199.781;0.228;11.0;334.0;1227787.0;13.277833333333332;
27195.0;5.0;10.0;2020.0;12.0;23.0;13.661;0.552;14.703;1.173;195.555;0.112;11.0;240.0;1227787.0;12.344583333333334;
27196.0;5.0;10.0;2021.0;1.0;23.335;15.626;0.532;14.756;1.267;199.871;0.101;11.0;109.0;1252811.0;15.098833333333333;
27197.0;5.0;10.0;2021.0;2.0;25.276;14.86;0.531;14.913;1.205;202.659;0.118;11.0;80.0;1252811.0;14.489416666666665;
27198.0;5.0;10.0;2021.0;3.0;25.326;14.438;0.53;14.928;1.207;200.345;0.13;11.0;47.83;1252811.0;14.252166666666668;
27199.0;5.0;10.0;2021.0;4.0;19.561;17.249;0.532;15.239;1.246;200.326;0.136;11.0;28.92;1252811.0;12.299166666666666;
27200.0;6.0;6.0;2008.0;1.0;59.163;18.113;0.81;14.321;1.513;211.571;0.061;11.0;432.0;1008065.0;20.98125;
27201.0;6.0;6.0;2008.0;2.0;58.014;17.849;0.883;14.29;1.542;213.044;0.098;11.0;57.0;1008065.0;20.6645;
27202.0;6.0;6.0;2008.0;3.0;55.978;16.304;0.87;14.213;1.508;207.897;0.142;11.0;126.0;1008065.0;20.77433333333333;
27203.0;6.0;6.0;2008.0;4.0;51.342;14.633;0.892;14.24;1.505;208.031;0.149;11.0;99.0;1008065.0;20.718999999999998;
27204.0;6.0;6.0;2008.0;5.0;49.524;13.029;0.937;14.183;1.509;206.436;0.152;11.0;67.0;1008065.0;20.011666666666667;
27205.0;6.0;6.0;2008.0;6.0;47.505;13.03;0.954;14.022;1.549;193.889;0.131;11.0;26.0;1008065.0;19.4925;
27206.0;6.0;6.0;2008.0;7.0;47.507;13.485;0.953;13.908;1.553;195.163;0.132;11.0;34.0;1008065.0;19.34883333333333;
27207.0;6.0;6.0;2008.0;8.0;47.005;14.199;0.968;13.962;1.53;193.426;0.123;11.0;37.0;1008065.0;18.598499999999998;
27208.0;6.0;6.0;2008.0;9.0;46.768;14.926;0.939;13.999;1.569;194.293;0.117;11.0;36.0;1008065.0;17.586166666666664;
27209.0;6.0;6.0;2008.0;10.0;52.055;16.418;0.959;14.036;1.569;209.578;0.153;11.0;17.0;1008065.0;18.56958333333333;
27210.0;6.0;6.0;2008.0;11.0;59.077;15.0;0.982;13.976;1.508;229.171;0.167;11.0;22.0;1008065.0;18.87483333333333;
27211.0;6.0;6.0;2008.0;12.0;59.254;15.231;1.002;13.931;1.493;223.914;0.154;11.0;20.0;1008065.0;18.434499999999996;
27212.0;6.0;6.0;2009.0;1.0;57.359;17.67;0.847;14.205;1.528;211.582;0.091;11.0;78.0;1033570.0;20.276666666666664;
27213.0;6.0;6.0;2009.0;2.0;56.887;17.713;0.862;14.31;1.547;212.519;0.095;11.0;54.0;1033570.0;22.119416666666666;
27214.0;6.0;6.0;2009.0;3.0;55.022;16.371;0.885;14.269;1.541;206.837;0.121;11.0;42.0;1033570.0;19.791;
27215.0;6.0;6.0;2009.0;4.0;49.345;14.803;0.859;14.323;1.502;202.504;0.14;11.0;381.0;1033570.0;18.973;
27216.0;6.0;6.0;2009.0;5.0;47.243;12.416;0.87;14.259;1.456;200.644;0.121;11.0;125.0;1033570.0;22.32558333333333;
27217.0;6.0;6.0;2009.0;6.0;47.377;12.444;0.87;14.063;1.493;199.6;0.116;11.0;97.0;1033570.0;19.951166666666666;
27218.0;6.0;6.0;2009.0;7.0;42.833;13.741;0.994;13.984;1.569;189.216;0.116;11.0;25.0;1033570.0;16.475416666666664;
27219.0;6.0;6.0;2009.0;8.0;43.07;14.989;0.999;13.995;1.591;190.909;0.115;11.0;26.0;1033570.0;16.505;
27220.0;6.0;6.0;2009.0;9.0;45.796;15.438;0.96;14.026;1.599;191.606;0.112;11.0;20.0;1033570.0;16.38116666666667;
27221.0;6.0;6.0;2009.0;10.0;48.699;15.536;0.924;14.042;1.596;202.076;0.121;11.0;25.0;1033570.0;18.209083333333332;
27222.0;6.0;6.0;2009.0;11.0;57.542;15.384;0.964;13.944;1.501;224.679;0.109;11.0;11.0;1033570.0;19.665333333333333;
27223.0;6.0;6.0;2009.0;12.0;52.194;14.745;0.936;14.001;1.512;217.589;0.111;11.0;16.0;1033570.0;17.824666666666662;
27224.0;6.0;6.0;2010.0;1.0;57.982;19.011;0.774;14.403;1.56;212.458;0.08;11.0;146.0;1055912.0;21.731416666666664;
27225.0;6.0;6.0;2010.0;2.0;58.069;18.773;0.776;14.488;1.555;212.471;0.092;11.0;96.0;1055912.0;21.688083333333335;
27226.0;6.0;6.0;2010.0;3.0;56.446;16.981;0.804;14.36;1.544;207.881;0.122;11.0;349.0;1055912.0;22.34675;
27227.0;6.0;6.0;2010.0;4.0;47.783;14.912;0.842;14.345;1.574;202.511;0.112;11.0;45.0;1055912.0;19.360249999999997;
27228.0;6.0;6.0;2010.0;5.0;44.517;12.75;0.808;14.379;1.479;206.303;0.117;11.0;47.0;1055912.0;19.560083333333335;
27229.0;6.0;6.0;2010.0;6.0;41.691;14.797;0.686;14.096;1.525;192.656;0.094;11.0;52.0;1055912.0;17.445666666666668;
27230.0;6.0;6.0;2010.0;7.0;41.806;14.865;0.703;13.978;1.526;193.732;0.099;11.0;52.0;1055912.0;18.00675;
27231.0;6.0;6.0;2010.0;8.0;40.495;16.776;0.68;14.001;1.582;187.451;0.088;11.0;44.0;1055912.0;16.625833333333333;
27232.0;6.0;6.0;2010.0;9.0;42.308;16.926;0.735;14.028;1.626;189.865;0.102;11.0;18.0;1055912.0;17.592;
27233.0;6.0;6.0;2010.0;10.0;49.153;15.871;0.862;13.996;1.636;205.119;0.114;11.0;28.0;1055912.0;18.527416666666667;
27234.0;6.0;6.0;2010.0;11.0;58.612;15.507;0.88;14.021;1.535;221.417;0.109;11.0;18.0;1055912.0;18.689;
27235.0;6.0;6.0;2010.0;12.0;52.748;14.941;0.859;14.011;1.542;214.438;0.113;11.0;25.0;1055912.0;18.102916666666662;
27236.0;6.0;6.0;2011.0;1.0;57.396;17.854;0.795;14.303;1.593;210.679;0.093;11.0;299.0;1074805.0;20.98125;
27237.0;6.0;6.0;2011.0;2.0;58.092;17.683;0.791;14.369;1.567;211.455;0.092;11.0;254.0;1074805.0;21.731416666666664;
27238.0;6.0;6.0;2011.0;3.0;55.546;16.673;0.798;14.434;1.558;211.508;0.112;11.0;88.0;1074805.0;22.844666666666665;
27239.0;6.0;6.0;2011.0;4.0;47.574;13.952;0.847;14.36;1.534;204.676;0.12;11.0;72.0;1074805.0;21.798999999999996;
27240.0;6.0;6.0;2011.0;5.0;37.043;12.061;0.6;14.339;1.531;185.389;0.109;11.0;68.0;1074805.0;16.503583333333335;
27241.0;6.0;6.0;2011.0;6.0;35.67;14.003;0.558;14.062;1.65;169.628;0.087;11.0;38.0;1074805.0;14.930333333333335;
27242.0;6.0;6.0;2011.0;7.0;36.022;14.016;0.526;13.923;1.696;169.097;0.076;11.0;35.0;1074805.0;14.901666666666666;
27243.0;6.0;6.0;2011.0;8.0;44.981;16.079;0.837;14.002;1.66;192.41;0.099;11.0;28.0;1074805.0;16.859583333333333;
27244.0;6.0;6.0;2011.0;9.0;44.191;15.521;0.765;14.03;1.625;188.72;0.106;11.0;24.0;1074805.0;16.143583333333336;
27245.0;6.0;6.0;2011.0;10.0;49.326;15.604;0.851;14.065;1.644;206.097;0.113;11.0;29.0;1074805.0;18.377083333333335;
27246.0;6.0;6.0;2011.0;11.0;54.243;14.653;0.834;14.086;1.56;214.608;0.112;11.0;25.0;1074805.0;18.9305;
27247.0;6.0;6.0;2011.0;12.0;51.953;15.161;0.879;14.103;1.547;215.62;0.109;11.0;9.0;1074805.0;18.14175;
27248.0;6.0;6.0;2012.0;1.0;57.742;17.889;0.756;14.369;1.569;211.329;0.087;11.0;115.0;1090136.0;22.15341666666667;
27249.0;6.0;6.0;2012.0;2.0;57.082;17.427;0.786;14.435;1.564;206.725;0.1;11.0;429.0;1090136.0;21.937916666666666;
27250.0;6.0;6.0;2012.0;3.0;56.77;16.396;0.793;14.48;1.547;205.619;0.108;11.0;183.0;1090136.0;21.444916666666668;
27251.0;6.0;6.0;2012.0;4.0;48.318;14.208;0.808;14.416;1.531;207.396;0.121;11.0;60.0;1090136.0;21.54858333333333;
27252.0;6.0;6.0;2012.0;5.0;35.849;12.162;0.595;14.395;1.54;180.226;0.111;11.0;48.0;1090136.0;16.77075;
27253.0;6.0;6.0;2012.0;6.0;34.937;14.114;0.546;14.104;1.647;169.581;0.086;11.0;39.0;1090136.0;15.410333333333334;
27254.0;6.0;6.0;2012.0;7.0;40.59;14.786;0.611;14.113;1.627;188.003;0.08;11.0;31.0;1090136.0;16.176916666666667;
27255.0;6.0;6.0;2012.0;8.0;41.674;16.344;0.655;14.129;1.66;190.562;0.086;11.0;31.0;1090136.0;15.8145;
27256.0;6.0;6.0;2012.0;9.0;44.796;15.308;0.835;14.115;1.628;192.984;0.106;11.0;27.0;1090136.0;16.732083333333332;
27257.0;6.0;6.0;2012.0;10.0;48.667;15.188;0.825;14.16;1.619;203.911;0.108;11.0;38.0;1090136.0;19.225083333333334;
27258.0;6.0;6.0;2012.0;11.0;52.054;14.445;0.808;14.211;1.548;214.144;0.109;11.0;23.0;1090136.0;19.50616666666666;
27259.0;6.0;6.0;2012.0;12.0;51.738;14.106;0.836;14.183;1.54;210.869;0.11;11.0;22.0;1090136.0;18.83733333333333;
27260.0;6.0;6.0;2013.0;1.0;57.717;17.48;0.75;14.401;1.568;209.974;0.088;11.0;251.0;1102361.0;22.741833333333332;
27261.0;6.0;6.0;2013.0;2.0;58.968;17.623;0.755;14.574;1.502;209.873;0.099;11.0;452.0;1102361.0;22.68325;
27262.0;6.0;6.0;2013.0;3.0;57.475;16.204;0.763;14.591;1.507;209.015;0.112;11.0;82.0;1102361.0;24.104916666666668;
27263.0;6.0;6.0;2013.0;4.0;45.273;14.007;0.77;14.536;1.49;203.764;0.118;11.0;70.0;1102361.0;20.848083333333335;
27264.0;6.0;6.0;2013.0;5.0;35.889;12.095;0.607;14.534;1.505;183.592;0.109;11.0;53.0;1102361.0;15.825000000000003;
27265.0;6.0;6.0;2013.0;6.0;34.815;13.939;0.557;14.161;1.627;169.855;0.089;11.0;37.0;1102361.0;15.616083333333334;
27266.0;6.0;6.0;2013.0;7.0;34.738;14.252;0.509;14.041;1.692;168.235;0.075;11.0;35.0;1102361.0;15.676749999999998;
27267.0;6.0;6.0;2013.0;8.0;35.29;16.815;0.511;14.095;1.698;166.54;0.079;11.0;40.0;1102361.0;15.36308333333333;
27268.0;6.0;6.0;2013.0;9.0;43.439;15.414;0.716;14.171;1.634;189.478;0.107;11.0;21.0;1102361.0;16.601833333333335;
27269.0;6.0;6.0;2013.0;10.0;47.829;14.81;0.805;14.21;1.63;201.493;0.11;11.0;24.0;1102361.0;20.328500000000002;
27270.0;6.0;6.0;2013.0;11.0;49.906;14.842;0.8;14.295;1.574;210.543;0.106;11.0;24.0;1102361.0;18.959833333333332;
27271.0;6.0;6.0;2013.0;12.0;49.32;14.815;0.828;14.271;1.579;211.776;0.105;11.0;15.0;1102361.0;18.997416666666666;
27272.0;6.0;6.0;2014.0;1.0;58.252;17.029;0.714;14.513;1.52;206.325;0.098;11.0;403.0;1112165.0;24.649583333333336;
27273.0;6.0;6.0;2014.0;2.0;60.085;17.761;0.707;14.669;1.5;204.365;0.092;11.0;269.0;1112165.0;26.058833333333336;
27274.0;6.0;6.0;2014.0;3.0;58.894;16.84;0.718;14.697;1.491;204.365;0.114;11.0;84.0;1112165.0;26.2985;
27275.0;6.0;6.0;2014.0;4.0;46.286;13.984;0.74;14.656;1.456;206.947;0.12;11.0;66.0;1112165.0;19.879;
27276.0;6.0;6.0;2014.0;5.0;36.386;11.874;0.601;14.623;1.544;179.723;0.114;11.0;40.0;1112165.0;15.639416666666667;
27277.0;6.0;6.0;2014.0;6.0;34.931;13.627;0.538;14.277;1.583;171.235;0.098;11.0;48.0;1112165.0;16.576;
27278.0;6.0;6.0;2014.0;7.0;34.49;14.345;0.505;14.118;1.652;166.644;0.084;11.0;50.0;1112165.0;15.928499999999998;
27279.0;6.0;6.0;2014.0;8.0;35.591;16.406;0.512;14.196;1.662;166.643;0.085;11.0;36.0;1112165.0;15.614833333333332;
27280.0;6.0;6.0;2014.0;9.0;36.741;15.489;0.558;14.215;1.606;169.024;0.098;11.0;63.0;1112165.0;15.734749999999996;
27281.0;6.0;6.0;2014.0;10.0;36.572;15.427;0.565;14.326;1.574;170.968;0.106;11.0;86.0;1112165.0;15.843416666666664;
27282.0;6.0;6.0;2014.0;11.0;49.513;14.524;0.763;14.352;1.57;210.896;0.112;11.0;30.0;1112165.0;19.59175;
27283.0;6.0;6.0;2014.0;12.0;50.321;13.932;0.774;14.294;1.517;212.114;0.117;11.0;52.0;1112165.0;23.051833333333335;
27284.0;6.0;6.0;2015.0;1.0;37.275;15.33;0.57;14.628;1.524;184.894;0.094;11.0;585.0;1120332.0;15.765083333333335;
27285.0;6.0;6.0;2015.0;2.0;59.115;21.967;0.694;15.336;1.492;204.853;0.087;11.0;184.0;1120332.0;26.80175;
27286.0;6.0;6.0;2015.0;3.0;58.399;21.253;0.704;15.345;1.482;199.441;0.115;11.0;118.0;1120332.0;26.892166666666665;
27287.0;6.0;6.0;2015.0;4.0;46.087;14.082;0.746;14.878;1.451;201.564;0.124;11.0;71.0;1120332.0;20.1965;
27288.0;6.0;6.0;2015.0;5.0;34.766;11.834;0.56;14.872;1.483;181.26;0.117;11.0;76.0;1120332.0;16.0535;
27289.0;6.0;6.0;2015.0;6.0;33.034;11.821;0.579;14.7;1.537;170.505;0.11;11.0;43.0;1120332.0;15.897916666666667;
27290.0;6.0;6.0;2015.0;7.0;33.27;14.429;0.561;14.485;1.607;167.821;0.099;11.0;32.0;1120332.0;15.601666666666661;
27291.0;6.0;6.0;2015.0;8.0;33.639;16.066;0.575;14.515;1.609;166.643;0.098;11.0;29.0;1120332.0;15.873583333333329;
27292.0;6.0;6.0;2015.0;9.0;34.497;14.503;0.599;14.441;1.622;167.514;0.108;11.0;19.0;1120332.0;15.809166666666664;
27293.0;6.0;6.0;2015.0;10.0;45.928;14.023;0.779;14.671;1.528;203.114;0.114;11.0;34.0;1120332.0;18.84241666666667;
27294.0;6.0;6.0;2015.0;11.0;45.731;13.353;0.766;14.782;1.474;207.894;0.124;11.0;15.0;1120332.0;18.46783333333333;
27295.0;6.0;6.0;2015.0;12.0;35.197;14.529;0.598;14.672;1.54;173.195;0.095;11.0;34.0;1120332.0;17.022916666666667;
27296.0;6.0;6.0;2016.0;1.0;37.474;23.878;0.574;15.473;1.544;186.038;0.08;11.0;138.0;1128753.0;21.43225;
27297.0;6.0;6.0;2016.0;2.0;59.081;24.023;0.703;15.723;1.523;204.446;0.087;11.0;172.0;1128753.0;27.33708333333333;
27298.0;6.0;6.0;2016.0;3.0;58.969;24.231;0.699;15.694;1.505;201.06;0.115;11.0;120.0;1128753.0;27.847499999999997;
27299.0;6.0;6.0;2016.0;4.0;48.103;17.974;0.737;15.356;1.464;201.888;0.141;11.0;501.0;1128753.0;21.94033333333334;
27300.0;6.0;6.0;2016.0;5.0;34.325;11.595;0.579;14.856;1.495;178.909;0.121;11.0;50.0;1128753.0;15.81825;
27301.0;6.0;6.0;2016.0;6.0;33.293;11.765;0.576;14.633;1.52;172.99;0.113;11.0;50.0;1128753.0;16.255416666666665;
27302.0;6.0;6.0;2016.0;7.0;32.785;13.533;0.563;14.519;1.581;168.587;0.107;11.0;40.0;1128753.0;15.269166666666665;
27303.0;6.0;6.0;2016.0;8.0;33.414;14.02;0.594;14.454;1.604;169.508;0.111;11.0;25.0;1128753.0;15.34408333333333;
27304.0;6.0;6.0;2016.0;9.0;42.204;14.049;0.733;14.617;1.508;194.811;0.116;11.0;25.0;1128753.0;17.159083333333335;
27305.0;6.0;6.0;2016.0;10.0;44.972;14.781;0.761;14.702;1.511;196.111;0.12;11.0;15.0;1128753.0;17.4205;
27306.0;6.0;6.0;2016.0;11.0;48.013;13.791;0.764;14.627;1.501;212.881;0.124;11.0;25.0;1128753.0;20.616249999999997;
27307.0;6.0;6.0;2016.0;12.0;46.71;13.311;0.756;14.616;1.488;207.397;0.117;11.0;33.0;1128753.0;21.429083333333335;
27308.0;6.0;6.0;2017.0;1.0;36.792;15.285;0.575;14.535;1.484;183.084;0.096;11.0;114.0;1137868.0;16.51875;
27309.0;6.0;6.0;2017.0;2.0;56.044;17.869;0.712;15.057;1.494;207.51;0.103;11.0;84.0;1137868.0;24.541416666666667;
27310.0;6.0;6.0;2017.0;3.0;56.376;20.656;0.712;15.405;1.466;201.548;0.116;11.0;156.0;1137868.0;26.813999999999997;
27311.0;6.0;6.0;2017.0;4.0;43.087;13.63;0.753;14.717;1.481;198.838;0.121;11.0;41.0;1137868.0;19.340500000000006;
27312.0;6.0;6.0;2017.0;5.0;44.283;12.016;0.749;14.748;1.481;200.473;0.134;11.0;28.0;1137868.0;17.68375;
27313.0;6.0;6.0;2017.0;6.0;33.517;11.673;0.571;14.58;1.509;173.738;0.119;11.0;48.0;1137868.0;15.359833333333333;
27314.0;6.0;6.0;2017.0;7.0;34.012;13.252;0.548;14.506;1.563;171.589;0.108;11.0;62.0;1137868.0;15.472749999999998;
27315.0;6.0;6.0;2017.0;8.0;34.465;15.22;0.538;14.576;1.528;172.122;0.102;11.0;71.0;1137868.0;15.638083333333332;
27316.0;6.0;6.0;2017.0;9.0;34.908;13.681;0.554;14.653;1.51;170.573;0.113;11.0;484.0;1137868.0;16.638166666666667;
27317.0;6.0;6.0;2017.0;10.0;43.989;13.93;0.8;14.568;1.502;203.986;0.118;11.0;35.0;1137868.0;17.461750000000002;
27318.0;6.0;6.0;2017.0;11.0;35.231;13.822;0.552;14.647;1.436;178.932;0.108;11.0;228.0;1137868.0;17.105999999999998;
27319.0;6.0;6.0;2017.0;12.0;46.774;13.24;0.757;14.536;1.492;210.128;0.118;11.0;22.0;1137868.0;20.720666666666666;
27320.0;6.0;6.0;2018.0;1.0;50.932;15.957;0.747;14.547;1.528;201.82;0.104;11.0;359.0;1152387.0;21.640333333333334;
27321.0;6.0;6.0;2018.0;2.0;52.015;20.937;0.709;15.255;1.498;207.123;0.106;11.0;533.0;1152387.0;22.360083333333336;
27322.0;6.0;6.0;2018.0;3.0;50.806;16.568;0.716;14.769;1.511;201.519;0.115;11.0;51.0;1152387.0;23.866583333333335;
27323.0;6.0;6.0;2018.0;4.0;33.75;13.774;0.562;14.665;1.469;188.569;0.123;11.0;91.0;1152387.0;17.357333333333333;
27324.0;6.0;6.0;2018.0;5.0;32.584;12.052;0.545;14.642;1.504;176.222;0.118;11.0;149.0;1152387.0;15.65025;
27325.0;6.0;6.0;2018.0;6.0;31.319;12.558;0.549;14.373;1.621;168.227;0.115;11.0;16.0;1152387.0;13.115666666666664;
27326.0;6.0;6.0;2018.0;7.0;31.264;14.434;0.51;14.351;1.642;164.71;0.099;11.0;40.0;1152387.0;13.650666666666666;
27327.0;6.0;6.0;2018.0;8.0;31.189;15.812;0.496;14.436;1.637;165.176;0.098;11.0;29.0;1152387.0;13.7155;
27328.0;6.0;6.0;2018.0;9.0;33.607;16.31;0.549;14.453;1.624;165.126;0.095;11.0;39.0;1152387.0;15.120749999999996;
27329.0;6.0;6.0;2018.0;10.0;34.74;15.797;0.574;14.439;1.619;169.335;0.093;11.0;30.0;1152387.0;15.105249999999998;
27330.0;6.0;6.0;2018.0;11.0;34.424;15.079;0.596;14.545;1.574;173.924;0.104;11.0;28.0;1152387.0;15.621166666666667;
27331.0;6.0;6.0;2018.0;12.0;34.381;15.062;0.592;14.508;1.569;173.604;0.1;11.0;25.0;1152387.0;15.996166666666666;
